Store,Dept,Date,Weekly_Sales
38,38,2013-02-15,71636.2819273166
38,38,2013-02-22,73400.99554245299
38,38,2013-03-01,86385.01856475271
38,38,2013-03-08,80460.75875719219
38,38,2013-03-15,78006.94168075183
38,38,2013-03-22,76964.0461540047
38,38,2013-03-29,78799.61071662063
38,38,2013-04-05,83053.57375862272
38,38,2013-04-12,76413.57548721798
38,38,2013-04-19,71877.05567367139
38,38,2013-04-26,73799.52610118012
38,38,2013-05-03,80891.88103556003
38,38,2013-05-10,73794.02171040904
38,38,2013-05-17,71124.2563313111
38,38,2013-05-24,74541.8826212918
38,38,2013-05-31,72146.20351534593
38,38,2013-06-07,73907.05013824531
38,38,2013-06-14,75136.54929677007
38,38,2013-06-21,70374.43832134623
38,38,2013-06-28,71665.780146693
38,38,2013-07-05,71988.92368739657
38,38,2013-07-12,71858.85144680516
38,38,2013-07-19,81160.56120561538
38,38,2013-07-26,72906.35954113376
38,40,2012-11-02,19074.68073985489
38,40,2012-11-09,18806.553552065645
38,40,2012-11-16,18519.689562109637
38,40,2012-11-23,17538.28562358918
38,40,2012-11-30,18171.921479976132
38,40,2012-12-07,18570.43728491915
38,40,2012-12-14,18469.52374520794
38,40,2012-12-21,17975.053217812063
38,40,2012-12-28,16314.733485293893
38,40,2013-01-04,19539.20171039334
38,40,2013-01-11,18790.27308204389
38,40,2013-01-18,18254.977257988576
38,40,2013-01-25,18428.576913168985
38,40,2013-02-01,19290.94963765399
38,40,2013-02-08,19424.059739851007
38,40,2013-02-15,19017.748307873786
38,40,2013-02-22,19153.493436684646
38,40,2013-03-01,19071.011768069227
38,40,2013-03-08,19827.135573991007
38,40,2013-03-15,19648.18525183422
38,40,2013-03-22,18939.09645448747
38,40,2013-03-29,19561.126321700314
38,40,2013-04-05,19591.497165171968
38,40,2013-04-12,18801.926978103085
38,40,2013-04-19,18482.90586048422
38,40,2013-04-26,18449.718746231083
38,40,2013-05-03,19586.062228648992
38,40,2013-05-10,18614.321183425553
38,40,2013-05-17,18277.06308900877
38,40,2013-05-24,18670.179422355257
38,40,2013-05-31,17928.333206806597
38,40,2013-06-07,18416.957383934197
38,40,2013-06-14,18378.930040184197
38,40,2013-06-21,17788.81339069149
38,40,2013-06-28,17471.60584998515
38,40,2013-07-05,18427.289703197035
38,40,2013-07-12,17973.01296129726
38,40,2013-07-19,17089.33858923073
38,40,2013-07-26,17354.90403324258
38,42,2012-11-02,216.45724533600608
38,42,2012-11-09,177.2875272656481
38,42,2012-11-16,140.6909240491874
38,42,2012-11-23,220.65591977009714
38,42,2012-11-30,74.60851302647767
38,42,2012-12-07,158.69771425027392
38,42,2012-12-14,170.6901698773903
38,42,2012-12-21,225.8002139418532
38,42,2012-12-28,0.0
38,42,2013-01-04,44.04452777387045
38,42,2013-01-11,118.79383029803131
38,42,2013-01-18,54.82696061251765
38,42,2013-01-25,115.08013048684985
38,42,2013-02-01,154.77456458975462
38,42,2013-02-08,361.4065850935422
38,42,2013-02-15,207.34689461258145
38,42,2013-02-22,144.07077008170955
38,42,2013-03-01,207.93915583852385
38,42,2013-03-08,198.65358911280725
38,42,2013-03-15,127.01783611937131
38,42,2013-03-22,199.65964942998707
38,42,2013-03-29,144.44695654992628
38,42,2013-04-05,225.97705389958622
38,42,2013-04-12,164.09434665243455
38,42,2013-04-19,284.4301538896061
38,42,2013-04-26,53.2187794297051
38,42,2013-05-03,155.62342148607428
38,42,2013-05-10,160.09903079610552
38,42,2013-05-17,147.38274014316892
38,42,2013-05-24,159.2462976803159
38,42,2013-05-31,147.02852641117576
38,42,2013-06-07,127.44955842803321
38,42,2013-06-14,144.8374444753965
38,42,2013-06-21,118.21230088688912
38,42,2013-06-28,114.43106047042208
38,42,2013-07-05,183.844021600735
38,42,2013-07-12,108.47173362337195
38,42,2013-07-19,80.63138367897517
38,42,2013-07-26,89.28779869969155
38,44,2012-11-09,131.43776785884515
38,44,2012-11-16,109.90755014483828
38,44,2012-11-23,186.05508355273525
38,44,2013-01-18,1.8959365374538528
38,44,2013-01-25,62.14910474285598
38,44,2013-02-01,101.10779757600989
38,44,2013-02-22,94.09591071736635
38,44,2013-03-01,157.9643994710068
38,44,2013-05-10,106.46773742764519
38,44,2013-06-07,74.55401395871834
38,44,2013-06-28,62.25358317029662
38,46,2012-11-02,5200.481500223714
38,46,2012-11-09,5166.77840036608
38,46,2012-11-16,5132.726547782398
38,46,2012-11-23,5560.458785818342
38,46,2012-11-30,4634.194006502683
38,46,2012-12-07,4803.448351433809
38,46,2012-12-14,4882.57735515318
38,46,2012-12-21,5129.219027955212
38,46,2012-12-28,4425.525775236045
38,46,2013-01-04,4836.259570043516
38,46,2013-01-11,5027.665335194466
38,46,2013-01-18,4758.144413030586
38,46,2013-01-25,4989.384140174983
38,46,2013-02-01,5147.727759975329
38,46,2013-02-08,5920.594205884894
38,46,2013-02-15,5526.116532673299
38,46,2013-02-22,5378.542089714158
38,46,2013-03-01,5415.75949129559
38,46,2013-03-08,5608.753008869653
38,46,2013-03-15,5442.819037578398
38,46,2013-03-22,5359.998147366025
38,46,2013-03-29,5466.249401600262
38,46,2013-04-05,5492.738719447254
38,46,2013-04-12,5395.828827346857
38,46,2013-04-19,5590.5481795035785
38,46,2013-04-26,5439.424750837511
38,46,2013-05-03,5506.425464542099
38,46,2013-05-10,5683.528952432789
38,46,2013-05-17,5411.809060342452
38,46,2013-05-24,5417.746328266072
38,46,2013-05-31,5203.739525698165
38,46,2013-06-07,5403.727876002804
38,46,2013-06-14,5522.54745662936
38,46,2013-06-21,5229.153072788796
38,46,2013-06-28,5293.704318823053
38,46,2013-07-05,5543.096640115507
38,46,2013-07-12,5240.950151938737
38,46,2013-07-19,5340.513098879725
38,46,2013-07-26,5121.405835133393
38,49,2012-11-02,684.3059072667718
38,49,2012-11-09,633.3918012242215
38,49,2012-11-16,579.2420607847196
38,49,2012-11-30,673.9626561398594
38,49,2012-12-07,538.3669812465291
38,49,2012-12-14,528.7263115684698
38,49,2012-12-21,571.6019615594458
38,49,2012-12-28,403.74919910592155
38,49,2013-01-04,148.8380695511464
38,49,2013-01-11,320.5103157986714
38,49,2013-01-18,256.5628133311754
38,49,2013-01-25,337.78295937127893
38,49,2013-02-08,954.466429007806
38,49,2013-02-15,543.3437739635067
38,49,2013-03-01,820.6762255318932
38,49,2013-03-08,1215.8584935178797
38,49,2013-03-15,1050.6483068497002
38,49,2013-03-29,1006.937249755877
38,49,2013-04-05,943.2708429676944
38,49,2013-04-12,296.02948253503416
38,49,2013-06-14,208.8929968309333
38,49,2013-06-21,172.6702122512148
38,49,2013-06-28,170.44023373660332
38,49,2013-07-05,201.63413145361068
38,49,2013-07-12,144.24965837950683
38,49,2013-07-19,116.46144308025765
38,49,2013-07-26,124.3821044334569
38,52,2012-11-02,141.54844739279818
38,52,2012-11-09,102.73754035537495
38,52,2012-11-16,83.4526057681991
38,52,2012-11-23,158.5099495693867
38,52,2012-11-30,16.611430609814303
38,52,2012-12-07,70.61150850692513
38,52,2012-12-14,83.72633613469299
38,52,2012-12-21,140.79175649714932
38,52,2013-01-04,0.0
38,52,2013-01-11,28.487975435399676
38,52,2013-01-18,0.0
38,52,2013-01-25,24.77428325361273
38,52,2013-02-01,66.58142007175198
38,52,2013-02-08,265.0939261102076
38,52,2013-02-15,113.15411988692472
38,52,2013-02-22,0.0
38,52,2013-03-01,56.00573927809246
38,52,2013-03-08,99.07979120408024
38,52,2013-03-15,21.727799744116098
38,52,2013-03-22,44.802649743199304
38,52,2013-03-29,50.58588785292964
38,52,2013-04-05,113.41793980458507
38,52,2013-04-12,66.4094781478431
38,52,2013-04-19,185.25721348997016
38,52,2013-04-26,0.0
38,52,2013-05-03,63.865098932625116
38,52,2013-05-10,68.34069298386729
38,52,2013-05-17,53.51166337607228
38,52,2013-05-24,67.48793888724273
38,52,2013-05-31,55.42675010489459
38,52,2013-06-07,33.578498350237055
38,52,2013-06-14,53.235658632372065
38,52,2013-06-21,24.34125273002184
38,52,2013-06-28,22.829319450090445
38,52,2013-07-05,90.73182007237125
38,52,2013-07-12,15.359501577430063
38,52,2013-07-19,0.0
38,52,2013-07-26,0.0
38,55,2013-02-22,636.7732365608044
38,55,2013-06-28,929.3079774012062
38,56,2012-11-02,138.1311442274063
38,56,2012-11-16,78.9602102871334
38,56,2012-11-23,139.30379371234437
38,56,2012-11-30,0.0
38,56,2012-12-07,57.75830060024596
38,56,2012-12-14,69.99549727899347
38,56,2012-12-21,100.00887288851386
38,56,2012-12-28,0.0
38,56,2013-01-04,0.0
38,56,2013-01-11,56.70130196489858
38,56,2013-01-18,0.0
38,56,2013-01-25,52.987590709625316
38,56,2013-02-01,99.19665738311133
38,56,2013-02-08,299.91443609612736
38,56,2013-02-15,142.76700613308532
38,56,2013-02-22,21.57328752458753
38,56,2013-03-01,84.14591980239791
38,56,2013-03-08,155.78160398616126
38,56,2013-03-15,77.7272085039803
38,56,2013-03-22,101.13684247437318
38,56,2013-03-29,109.83313558679285
38,56,2013-04-05,142.67507079402836
38,56,2013-04-12,92.47952684663693
38,56,2013-04-19,209.2176461581833
38,56,2013-04-26,0.0
38,56,2013-05-03,89.84412946169122
38,56,2013-05-10,94.31971969823613
38,56,2013-05-31,77.48543175938754
38,56,2013-06-14,32.89112532768482
38,56,2013-06-21,0.0
38,56,2013-06-28,0.0
38,56,2013-07-05,83.74497614832974
38,56,2013-07-12,0.05055462985951564
38,56,2013-07-19,0.0
38,56,2013-07-26,0.0
38,59,2012-11-02,158.5647082067851
38,59,2012-11-09,108.76108924501091
38,59,2012-11-16,102.35003410624584
38,59,2012-11-23,161.95782094859558
38,59,2012-11-30,19.583274528006903
38,59,2012-12-07,80.41235430095936
38,59,2012-12-14,92.6495531254741
38,59,2012-12-21,122.66292110559999
38,59,2012-12-28,0.0
38,59,2013-01-04,0.0
38,59,2013-01-11,46.790649411148976
38,59,2013-01-18,0.0
38,59,2013-01-25,43.07695722936203
38,59,2013-02-01,90.02174609911262
38,59,2013-02-08,290.7395286268259
38,59,2013-02-15,129.90014714536375
38,59,2013-02-22,8.706403741333762
38,59,2013-03-01,71.27904603272441
38,59,2013-03-08,118.42364888937473
38,59,2013-03-15,40.369274388028714
38,59,2013-03-22,62.36683746838826
38,59,2013-03-29,72.77172360379375
38,59,2013-04-05,149.48962548692376
38,59,2013-04-12,91.92652520270707
38,59,2013-04-19,212.0259324117195
38,59,2013-04-26,0.0
38,59,2013-05-03,89.19383410966117
38,59,2013-05-10,93.66940718006835
38,59,2013-05-17,71.9333895158882
38,59,2013-05-24,94.7321906596026
38,59,2013-05-31,76.09937987881746
38,59,2013-06-07,52.000235457307646
38,59,2013-06-14,71.65741147506887
38,59,2013-06-21,34.77495391981034
38,59,2013-06-28,33.26302183197184
38,59,2013-07-05,116.59249545160361
38,59,2013-07-12,39.55257680178576
38,59,2013-07-19,3.7984976665624828
38,59,2013-07-26,24.512530678683536
38,60,2012-11-02,518.2280835384045
38,60,2012-11-09,472.3016198805849
38,60,2012-11-16,465.89051896545277
38,60,2012-11-23,542.4456080863563
38,60,2012-11-30,386.9651108963079
38,60,2012-12-07,458.22818854952084
38,60,2012-12-14,470.4654059706848
38,60,2012-12-21,510.99171867708657
38,60,2012-12-28,243.57734562154357
38,60,2013-01-04,338.3882793864369
38,60,2013-01-11,399.59068783711155
38,60,2013-01-18,337.8932158871935
38,60,2013-01-25,395.87707957866456
38,60,2013-02-01,451.17620423332676
38,60,2013-02-08,685.5101961471944
38,60,2013-02-15,482.7002179962531
38,60,2013-02-22,361.5065375347282
38,60,2013-03-01,424.07918507132746
38,60,2013-03-08,471.2236186507863
38,60,2013-03-15,393.1693242580832
38,60,2013-03-22,415.1669798448514
38,60,2013-03-29,425.57178682528877
38,60,2013-04-05,516.1751810332478
38,60,2013-04-12,444.72662847852325
38,60,2013-04-19,564.8261424990595
38,60,2013-04-26,340.78021017882645
38,60,2013-05-03,441.9938477400915
38,60,2013-05-10,446.4694646795174
38,60,2013-05-17,424.73339170222675
38,60,2013-05-24,447.5322290855652
38,60,2013-05-31,428.8994087680369
38,60,2013-06-07,404.80024813406374
38,60,2013-06-14,424.4573984026184
38,60,2013-06-21,387.5749344100582
38,60,2013-06-28,386.0630230646361
38,60,2013-07-05,469.39251098938274
38,60,2013-07-12,392.3526204729569
38,60,2013-07-19,356.59856661010326
38,60,2013-07-26,377.3126210798964
38,67,2012-11-02,867.971575666835
38,67,2012-11-09,828.3949941894126
38,67,2012-11-16,822.447638495757
38,67,2012-11-23,901.9868571550585
38,67,2012-11-30,738.8548261475185
38,67,2012-12-07,852.2485898028978
38,67,2012-12-14,972.7663570413438
38,67,2012-12-21,1070.9239132134862
38,67,2012-12-28,594.6901486569054
38,67,2013-01-04,725.178161723092
38,67,2013-01-11,746.7218881635022
38,67,2013-01-18,695.600153723711
38,67,2013-01-25,753.5120030495864
38,67,2013-02-01,825.0096270139569
38,67,2013-02-08,1181.4536505606452
38,67,2013-02-15,1290.699959659891
38,67,2013-02-22,665.249706855259
38,67,2013-03-01,828.3460055149054
38,67,2013-03-08,885.9976260883022
38,67,2013-03-15,803.1637905756845
38,67,2013-03-22,820.2040373075313
38,67,2013-03-29,833.2493014412888
38,67,2013-04-05,851.2121708654095
38,67,2013-04-12,793.6492079102943
38,67,2013-04-19,929.8511416535746
38,67,2013-04-26,777.7315246409588
38,67,2013-05-03,850.0530419451852
38,67,2013-05-10,1029.551011813694
38,67,2013-05-17,996.7409803021635
38,67,2013-05-24,792.3263627615652
38,67,2013-05-31,771.0531158082946
38,67,2013-06-07,865.5293353138698
38,67,2013-06-14,952.4362887301197
38,67,2013-06-21,865.5960290361534
38,67,2013-06-28,751.3490543236437
38,67,2013-07-05,836.5344536075625
38,67,2013-07-12,761.4060468557851
38,67,2013-07-19,691.4171911630713
38,67,2013-07-26,707.5023241240754
38,72,2012-11-02,476.1542312742185
38,72,2012-11-09,441.51838300407655
38,72,2012-11-16,431.17924877752705
38,72,2012-11-23,511.4183526551602
38,72,2012-11-30,354.46216271608864
38,72,2012-12-07,428.5244364272726
38,72,2012-12-14,438.54247660234273
38,72,2012-12-21,539.4613700547595
38,72,2012-12-28,275.5895646776525
38,72,2013-01-04,243.04652137672906
38,72,2013-01-11,256.89176148901447
38,72,2013-01-18,218.84318531338334
38,72,2013-01-25,259.84073562802837
38,72,2013-02-01,310.2926442603677
38,72,2013-02-08,608.4668156175945
38,72,2013-02-15,386.54985695241777
38,72,2013-02-22,272.45532810222085
38,72,2013-03-01,259.179670890285
38,72,2013-03-08,317.61055771681447
38,72,2013-03-15,234.59904515394504
38,72,2013-03-22,252.5532361301766
38,72,2013-03-29,261.09991170192257
38,72,2013-04-05,333.4908054180353
38,72,2013-04-12,277.7858975776662
38,72,2013-04-19,416.5637819435049
38,72,2013-04-26,180.48338001878005
38,72,2013-05-03,309.3835139212914
38,72,2013-05-10,313.85913086071724
38,72,2013-05-17,267.92769618573504
38,72,2013-05-24,299.73707739231565
38,72,2013-05-31,283.2712946304792
38,72,2013-06-07,267.44110304065606
38,72,2013-06-14,293.3254871959295
38,72,2013-06-21,258.99430799340837
38,72,2013-06-28,257.4823890185918
38,72,2013-07-05,342.3393351342563
38,72,2013-07-12,267.23251956900253
38,72,2013-07-19,216.10828800401524
38,72,2013-07-26,250.53029688054664
38,74,2012-11-02,358.27337073828147
38,74,2012-11-09,302.41492897336036
38,74,2012-11-16,313.2984340179572
38,74,2012-11-23,380.06926263811556
38,74,2012-11-30,220.9272816834193
38,74,2012-12-07,294.98958591218116
38,74,2012-12-14,305.0076718636185
38,74,2012-12-21,419.9693204429884
38,74,2012-12-28,135.23418803951432
38,74,2013-01-04,245.6255867927375
38,74,2013-01-11,249.11758192805405
38,74,2013-01-18,211.06900575242292
38,74,2013-01-25,246.29538534599743
38,74,2013-02-01,295.52710965216505
38,74,2013-02-08,563.6246513707201
38,74,2013-02-15,341.1987714607392
38,74,2013-02-22,237.64931707343277
38,74,2013-03-01,299.0837962750713
38,74,2013-03-08,319.9875224570695
38,74,2013-03-15,226.08842520792075
38,74,2013-03-22,244.0426047400605
38,74,2013-03-29,250.9697353288963
38,74,2013-04-05,341.9874829878801
38,74,2013-04-12,267.655736463429
38,74,2013-04-19,401.20747794596696
38,74,2013-04-26,170.35319601635925
38,74,2013-05-03,295.83819415683877
38,74,2013-05-10,300.3138110962646
38,74,2013-05-17,261.2852975226698
38,74,2013-05-24,293.09465584106675
38,74,2013-05-31,277.3350954650987
38,74,2013-06-07,260.79865860122356
38,74,2013-06-14,281.4569456495634
38,74,2013-06-21,247.12575118825322
38,74,2013-06-28,245.61386273101465
38,74,2013-07-05,348.4550312587886
38,74,2013-07-12,255.36400854021457
38,74,2013-07-19,217.82038915784455
38,74,2013-07-26,252.24239040498128
38,79,2012-11-02,9791.666470037273
38,79,2012-11-09,9494.080943908797
38,79,2012-11-16,9599.738651638423
38,79,2012-11-23,9261.85389365057
38,79,2012-11-30,9746.279369786611
38,79,2012-12-07,9604.278465913852
38,79,2012-12-14,9862.992775759754
38,79,2012-12-21,9573.460151816846
38,79,2012-12-28,9104.751392559547
38,79,2013-01-04,9946.565197903641
38,79,2013-01-11,9477.808069023919
38,79,2013-01-18,9353.192425047771
38,79,2013-01-25,9730.964630792256
38,79,2013-02-01,9844.142732059297
38,79,2013-02-08,10751.541956340981
38,79,2013-02-15,9668.346160724515
38,79,2013-02-22,9174.250190973507
38,79,2013-03-01,9593.435914358608
38,79,2013-03-08,9947.764928522294
38,79,2013-03-15,9545.578269672254
38,79,2013-03-22,9224.244120311232
38,79,2013-03-29,9655.51800514138
38,79,2013-04-05,9694.516371823607
38,79,2013-04-12,9544.765746141817
38,79,2013-04-19,9786.775770064509
38,79,2013-04-26,9335.994894003396
38,79,2013-05-03,10004.18503633749
38,79,2013-05-10,9851.680620540461
38,79,2013-05-17,9512.77865584029
38,79,2013-05-24,9638.224272595202
38,79,2013-05-31,9881.480440057716
38,79,2013-06-07,9587.985636995332
38,79,2013-06-14,9221.724446307497
38,79,2013-06-21,9389.767449504583
38,79,2013-06-28,9414.551715624191
38,79,2013-07-05,10128.350834493009
38,79,2013-07-12,9600.97048125261
38,79,2013-07-19,9542.491525893176
38,79,2013-07-26,9238.347383695462
38,80,2012-11-02,11869.317640886778
38,80,2012-11-09,11559.705025911226
38,80,2012-11-16,11372.962004991226
38,80,2012-11-23,11257.416875420411
38,80,2012-11-30,10975.923714471068
38,80,2012-12-07,11870.91520373015
38,80,2012-12-14,11743.813406464667
38,80,2012-12-21,11775.989686233548
38,80,2012-12-28,10059.110765177029
38,80,2013-01-04,12006.738163668066
38,80,2013-01-11,11401.814703152744
38,80,2013-01-18,10951.27094423674
38,80,2013-01-25,11417.09774891403
38,80,2013-02-01,12094.808088142461
38,80,2013-02-08,12497.332067597621
38,80,2013-02-15,11441.230284838883
38,80,2013-02-22,11267.035168561817
38,80,2013-03-01,11532.727812157154
38,80,2013-03-08,12007.463761062367
38,80,2013-03-15,11592.19985580234
38,80,2013-03-22,11192.946086982662
38,80,2013-03-29,11434.725570845327
38,80,2013-04-05,11989.16350693852
38,80,2013-04-12,11589.154601417496
38,80,2013-04-19,11580.64548869368
38,80,2013-04-26,11205.527068595631
38,80,2013-05-03,12021.391065412423
38,80,2013-05-10,11614.608175044294
38,80,2013-05-17,11429.23587404707
38,80,2013-05-24,11401.301138515288
38,80,2013-05-31,11284.873896574129
38,80,2013-06-07,11737.237587177991
38,80,2013-06-14,11333.409199857091
38,80,2013-06-21,11014.341916093254
38,80,2013-06-28,11173.441369428145
38,80,2013-07-05,12312.658707220864
38,80,2013-07-12,11651.573797522957
38,80,2013-07-19,11172.810809422848
38,80,2013-07-26,10895.72591753472
38,81,2012-11-02,11157.148908103185
38,81,2012-11-09,10950.03445851571
38,81,2012-11-16,10878.087017322425
38,81,2012-11-23,11058.29557649027
38,81,2012-11-30,10697.581743002582
38,81,2012-12-07,10982.916111774382
38,81,2012-12-14,10873.654446048931
38,81,2012-12-21,11199.228726959265
38,81,2012-12-28,9683.036283884841
38,81,2013-01-04,11486.752907160178
38,81,2013-01-11,10964.088531732341
38,81,2013-01-18,10518.928073597588
38,81,2013-01-25,10760.436300266727
38,81,2013-02-01,11567.941589897064
38,81,2013-02-08,11626.151005859503
38,81,2013-02-15,10732.654798296422
38,81,2013-02-22,10773.30602646574
38,81,2013-03-01,10936.003995679039
38,81,2013-03-08,11370.190063656397
38,81,2013-03-15,10945.582407659032
38,81,2013-03-22,10804.87214093225
38,81,2013-03-29,10931.197858473533
38,81,2013-04-05,11369.145807498142
38,81,2013-04-12,10976.168270982853
38,81,2013-04-19,11321.931446912693
38,81,2013-04-26,10790.061207010313
38,81,2013-05-03,11443.430845436978
38,81,2013-05-10,10975.269383386232
38,81,2013-05-17,10844.905188162711
38,81,2013-05-24,11009.669693657386
38,81,2013-05-31,11028.606632136893
38,81,2013-06-07,11189.976330684269
38,81,2013-06-14,11050.749845576103
38,81,2013-06-21,10895.204257727237
38,81,2013-06-28,10848.29266041765
38,81,2013-07-05,12264.264293485285
38,81,2013-07-12,11163.666060118105
38,81,2013-07-19,10876.546962954362
38,81,2013-07-26,10809.454041962617
38,82,2012-11-02,6707.374223412431
38,82,2012-11-09,6445.455638244561
38,82,2012-11-16,6181.110210739769
38,82,2012-11-23,6853.461382763294
38,82,2012-11-30,6239.000171854805
38,82,2012-12-07,7164.422614783787
38,82,2012-12-14,7865.067886624711
38,82,2012-12-21,10119.647482774646
38,82,2012-12-28,7209.883140754627
38,82,2013-01-04,6806.233098703153
38,82,2013-01-11,6233.65733059233
38,82,2013-01-18,5862.773255701781
38,82,2013-01-25,6076.0413529404705
38,82,2013-02-01,6362.482375150661
38,82,2013-02-08,6636.667583095725
38,82,2013-02-15,6508.686620754009
38,82,2013-02-22,6407.295134537058
38,82,2013-03-01,6749.364068782117
38,82,2013-03-08,6736.162771223087
38,82,2013-03-15,6440.544580615917
38,82,2013-03-22,6143.71833642009
38,82,2013-03-29,6225.0453202846475
38,82,2013-04-05,6570.350992803182
38,82,2013-04-12,6388.641665042551
38,82,2013-04-19,6209.637171665358
38,82,2013-04-26,6089.781750665727
38,82,2013-05-03,6557.498866061818
38,82,2013-05-10,6504.496970439388
38,82,2013-05-17,6528.246572585458
38,82,2013-05-24,6197.104876625721
38,82,2013-05-31,6177.46822866462
38,82,2013-06-07,6448.4367028672
38,82,2013-06-14,6199.180588649551
38,82,2013-06-21,6201.893827443366
38,82,2013-06-28,6748.564622546395
38,82,2013-07-05,7138.40155700571
38,82,2013-07-12,6138.146409877667
38,82,2013-07-19,6141.80661676208
38,82,2013-07-26,5978.006648686693
38,83,2012-11-02,2358.2284491423475
38,83,2012-11-09,2181.7494821278183
38,83,2012-11-16,2030.3464724695225
38,83,2012-11-23,1961.7568909558445
38,83,2012-11-30,1830.7722216213679
38,83,2012-12-07,2126.259778447985
38,83,2012-12-14,2126.0758124871036
38,83,2012-12-21,2189.7222428255855
38,83,2012-12-28,1648.3103495251166
38,83,2013-01-04,2471.1676593767124
38,83,2013-01-11,2195.6834313489344
38,83,2013-01-18,1933.2297122911782
38,83,2013-01-25,2002.5735049857335
38,83,2013-02-01,2266.6895824380745
38,83,2013-02-08,2502.8904490082978
38,83,2013-02-15,2165.3624211338724
38,83,2013-02-22,2052.9876988241504
38,83,2013-03-01,2207.7522171550163
38,83,2013-03-08,2343.190453245391
38,83,2013-03-15,2013.3581668353272
38,83,2013-03-22,1954.724995524411
38,83,2013-03-29,2007.156561479119
38,83,2013-04-05,2462.959150214104
38,83,2013-04-12,2095.853844830319
38,83,2013-04-19,2185.2522876244584
38,83,2013-04-26,1889.0974616223466
38,83,2013-05-03,2411.9256955602305
38,83,2013-05-10,2175.6956887087395
38,83,2013-05-17,1987.8062902058732
38,83,2013-05-24,2022.0096601098326
38,83,2013-05-31,2126.102852805704
38,83,2013-06-07,2242.48961369272
38,83,2013-06-14,2142.3180187687612
38,83,2013-06-21,2016.8415131216511
38,83,2013-06-28,1962.0014035690042
38,83,2013-07-05,2485.3514190640994
38,83,2013-07-12,2150.590866388105
38,83,2013-07-19,2017.556959195715
38,83,2013-07-26,2034.6031279732383
38,85,2012-11-02,148.00183367666529
38,85,2012-11-09,91.02839847080187
38,85,2012-11-16,36.499483475860245
38,85,2012-11-23,97.48974559786691
38,85,2012-11-30,0.0
38,85,2012-12-07,87.4422557069888
38,85,2012-12-14,98.52175065500816
38,85,2012-12-21,185.10167437199348
38,85,2012-12-28,63.173142106673666
38,85,2013-01-04,122.3518481384415
38,85,2013-01-11,52.754208395615294
38,85,2013-01-18,21.53045890994439
38,85,2013-02-08,229.3539502201311
38,85,2013-02-22,0.0
38,85,2013-03-01,41.25858159188493
38,85,2013-03-08,133.36365859249696
38,85,2013-03-15,14.9115687316066
38,85,2013-03-22,15.50467514573543
38,85,2013-04-05,132.2869982214617
38,85,2013-04-12,48.11724951627349
38,85,2013-04-26,0.0
38,85,2013-05-03,79.03103298776271
38,85,2013-05-10,83.50661178021582
38,85,2013-05-17,42.87626165654781
38,85,2013-05-24,72.07076264684423
38,85,2013-05-31,56.5399607372824
38,85,2013-06-21,21.213136420840396
38,85,2013-06-28,19.701203617746135
38,85,2013-07-05,127.30305960387277
38,85,2013-07-12,36.61085442451382
38,85,2013-07-26,18.97461252810343
38,87,2012-11-02,884.9642319482244
38,87,2012-11-09,786.283986131391
38,87,2012-11-16,771.8663735028961
38,87,2012-11-23,833.4368866782651
38,87,2012-11-30,662.7747030868501
38,87,2012-12-07,791.663591816889
38,87,2012-12-14,757.0440892673498
38,87,2012-12-21,959.0510331855303
38,87,2012-12-28,686.9449963124663
38,87,2013-01-04,1156.7067545570158
38,87,2013-01-11,734.1417322792054
38,87,2013-01-18,731.3920306927805
38,87,2013-01-25,698.7293825188887
38,87,2013-02-01,769.4524746421456
38,87,2013-02-08,997.1782198119696
38,87,2013-02-15,709.1715392342874
38,87,2013-02-22,625.1882395319549
38,87,2013-03-01,898.5343199507107
38,87,2013-03-08,872.8262288618164
38,87,2013-03-15,729.9955823432842
38,87,2013-03-22,660.5089972474084
38,87,2013-03-29,705.0933830581237
38,87,2013-04-05,913.3907875421266
38,87,2013-04-12,700.7145115836365
38,87,2013-04-19,848.0916714574696
38,87,2013-04-26,620.0159997573539
38,87,2013-05-03,806.2797592766065
38,87,2013-05-10,735.0765278451415
38,87,2013-05-17,732.9096409106508
38,87,2013-05-24,781.0634730538111
38,87,2013-05-31,744.4740338848178
38,87,2013-06-07,771.7047860468217
38,87,2013-06-14,783.226819738228
38,87,2013-06-21,710.5469852819538
38,87,2013-06-28,703.5367066269612
38,87,2013-07-05,850.8791762338401
38,87,2013-07-12,709.337304707839
38,87,2013-07-19,655.3309376221582
38,87,2013-07-26,860.441278856556
38,90,2012-11-02,41072.25772952591
38,90,2012-11-09,39915.615669340885
38,90,2012-11-16,39413.67665766626
38,90,2012-11-23,41383.88612171804
38,90,2012-11-30,39621.89086636936
38,90,2012-12-07,41444.33501704234
38,90,2012-12-14,39882.22956771639
38,90,2012-12-21,42100.85401212657
38,90,2012-12-28,35498.45522321979
38,90,2013-01-04,46747.77737216498
38,90,2013-01-11,39657.62517116379
38,90,2013-01-18,39179.365844023145
38,90,2013-01-25,39505.611232349635
38,90,2013-02-01,41899.14238329719
38,90,2013-02-08,40415.71244752886
38,90,2013-02-15,38665.94607299676
38,90,2013-02-22,39013.17659127532
38,90,2013-03-01,40271.64377686306
38,90,2013-03-08,41314.31038963367
38,90,2013-03-15,39169.92833004534
38,90,2013-03-22,37771.24659873256
38,90,2013-03-29,38123.48461227545
38,90,2013-04-05,43145.08425779809
38,90,2013-04-12,38723.50735728431
38,90,2013-04-19,40101.95551132519
